11.5422 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x159ABC10>, name='window1', pos=[0, 0], screen=0, size=array([1280, 1024]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.5423 	EXP 	window1: recordFrameIntervals = False
11.7078 	EXP 	window1: recordFrameIntervals = True
11.8913 	EXP 	window1: recordFrameIntervals = False
12.1592 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=25, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
12.1623 	EXP 	Created imageBekannt = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageBekannt', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), size=array([ 300.,  300.]), texRes=128, units='pix', win=Window(...))
12.1929 	EXP 	Created ratingBekannt = RatingScale(acceptKeys=[], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=UNKNOWN, autoLog=True, choices=[u'1.ja', u'2.nein'], depth=0, disappear=False, flipVert=False, high=1, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=TextStim(...), markerColor='darkorange', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=True, name='ratingBekannt', noMouse=False, pos=[0.0, -0.390625], precision=1, respKeys=[], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=False, showValue=True, singleClick=True, size=0.6, skipKeys=[], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.18000000000000002, tickHeight=-1, tickMarks=1.0, win=Window(...))
12.2011 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=50, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([   0., -100.]), rgb=array([ 255.,  255.,  255.]), text=u'Bekannt?', units='pix', win=Window(...), wrapWidth=500)
12.2030 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), size=array([ 300.,  300.]), texRes=128, units='pix', win=Window(...))
12.2287 	EXP 	Created ratingK1 = RatingScale(acceptKeys=[], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=UNKNOWN, autoLog=True, choices=[u' ', u'1. SchauspielerIn', u' '], depth=0, disappear=False, flipVert=False, high=2, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=TextStim(...), markerColor='darkorange', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=True, name='ratingK1', noMouse=False, pos=[0.0, -0.390625], precision=1, respKeys=[], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=False, showValue=True, singleClick=True, size=0.36, skipKeys=[], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.10800000000000001, tickHeight=-1, tickMarks=2.0, win=Window(...))
12.2451 	EXP 	Created ratingK2 = RatingScale(acceptKeys=[], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=UNKNOWN, autoLog=True, choices=[u'2. MusikerIn', u'3. ModeratorIn'], depth=0, disappear=False, flipVert=False, high=1, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=TextStim(...), markerColor='darkorange', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=True, name='ratingK2', noMouse=False, pos=[0.0, -0.5859375], precision=1, respKeys=[], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=False, showValue=True, singleClick=True, size=0.36, skipKeys=[], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.10800000000000001, tickHeight=-1, tickMarks=1.0, win=Window(...))
12.2603 	EXP 	Created ratingK3 = RatingScale(acceptKeys=[], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=UNKNOWN, autoLog=True, choices=[u'4. PolitikerIn', u'5. SportlerIn'], depth=0, disappear=False, flipVert=False, high=1, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=TextStim(...), markerColor='darkorange', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=True, name='ratingK3', noMouse=False, pos=[0.0, -0.78125], precision=1, respKeys=[], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=False, showValue=True, singleClick=True, size=0.36, skipKeys=[], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.10800000000000001, tickHeight=-1, tickMarks=1.0, win=Window(...))
12.2672 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=50, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([   0., -100.]), rgb=array([ 255.,  255.,  255.]), text=u'Beruf/Kontext?', units='pix', win=Window(...), wrapWidth=500)
12.2724 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=50, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([-200., -200.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units='pix', win=Window(...), wrapWidth=500)
12.2743 	EXP 	Created image_2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([   0.,  100.]), size=array([ 300.,  300.]), texRes=128, units='pix', win=Window(...))
12.2883 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=50, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
12.2884 	EXP 	window1: recordFrameIntervals = False
12.4095 	EXP 	text: wrapWidth = 1000
12.4095 	EXP 	ratingBekannt: flipVert = False
12.4095 	EXP 	ratingBekannt: autoLog = True
12.4095 	EXP 	ratingK1: flipVert = False
12.4095 	EXP 	ratingK1: autoLog = True
12.4095 	EXP 	ratingK2: flipVert = False
12.4095 	EXP 	ratingK2: autoLog = True
12.4095 	EXP 	ratingK3: flipVert = False
12.4095 	EXP 	ratingK3: autoLog = True
12.4095 	EXP 	text: autoDraw = True
12.4095 	EXP 	text: text = u'Vielen Dank f\xfcr Ihre Teilnahme an dieser Studie.\n\nIm Folgenden werden Ihnen Gesichter von verschiedenen ber\xfchmten Pers\xf6nlichkeiten gezeigt. Bitte beantworten Sie die angegebenen Fragen zu jeder Person gr\xfcndlich, aber z\xfcgig.\n\nSie werden zu jedem Bild gefragt werden, ob Sie die Person an sich, Ihren Beruf und Ihren Namen kennen. Um Ihre Antwort einzugeben, klicken Sie bitte die passende Option entweder mit der Maus an oder dr\xfccken die entsprechende Nummer Ihrer Antwort auf der Tastatur. Den Namen einer Person tippen Sie bitte mit Hilfe der Tastatur ein.\n\nFalls Sie die Frage nach dem Beruf einer Person nicht beantworten k\xf6nnen, w\xe4hlen Sie bitte den Beruf aus, der Ihnen am wahrscheinlichsten erscheint, und machen weiter. Wenn Sie den Namen einer Person nicht kennen, k\xf6nnen Sie das Feld leer lassen und ENTER dr\xfccken, um zum n\xe4chsten Bild zu gelangen.\n\nBitte beachten Sie, dass die gleiche Person mehrfach in dem Experiment vorkommen kann.\n\nBei Fragen zum Experiment wenden Sie sich bitte jetzt an Ihre/n Versuchsleiter/in. Falls Sie nach der Studie noch offene Fragen haben, kontaktieren Sie bitte a.garlichs@uni-bielefeld.de.\n\nUm mit dem Experiment zu beginnen, dr\xfccken Sie bitte die LEERTASTE.'
12.4097 	EXP 	window1: recordFrameIntervals = False
49.4934 	DATA 	Keypress: space
49.5014 	EXP 	Imported greyInnerList.csv as conditions, 224 conditions, 2 params
49.5031 	EXP 	Created sequence: random, trialTypes=224, nReps=1, seed=None
49.5036 	EXP 	New trial (rep=0, index=0): {'num': 15, 'pic': u'./greyInner/BarackObama5_2_cut.png'}
49.5134 	EXP 	RatingScale ratingBekannt: reset()
49.5264 	EXP 	text: autoDraw = False
49.5264 	EXP 	imageBekannt: image = u'./greyInner/BarackObama5_2_cut.png'
49.5264 	EXP 	imageBekannt: autoDraw = True
49.5264 	EXP 	ratingBekannt: autoDraw = True
49.5264 	EXP 	text_6: autoDraw = True
52.6765 	DATA 	Keypress: num_1
58.5411 	DATA 	Mouse: Left button down, pos=(454,304)
58.5412 	DATA 	RatingScale ratingBekannt: (mouse single-click) rating=1.ja
58.5413 	DATA 	RatingScale ratingBekannt: rating RT=9.027
58.5413 	DATA 	RatingScale ratingBekannt: history=[(None, 0.0), (u'1.ja', 9.027)]
58.5654 	EXP 	RatingScale ratingK1: reset()
58.5655 	EXP 	RatingScale ratingK2: reset()
58.5655 	EXP 	RatingScale ratingK3: reset()
58.5894 	EXP 	imageBekannt: autoDraw = False
58.5894 	EXP 	ratingBekannt: autoDraw = False
58.5894 	EXP 	text_6: autoDraw = False
58.5894 	EXP 	image_3: image = u'./greyInner/BarackObama5_2_cut.png'
58.5894 	EXP 	image_3: autoDraw = True
58.5894 	EXP 	ratingK1: autoDraw = True
58.5894 	EXP 	ratingK2: autoDraw = True
58.5894 	EXP 	ratingK3: autoDraw = True
58.5894 	EXP 	text_4: autoDraw = True
58.6395 	DATA 	Mouse:  Left button up, pos=(454,304)
62.2882 	DATA 	Mouse: Left button down, pos=(530,105)
62.2909 	DATA 	RatingScale ratingK3: (mouse single-click) rating=polit
62.2910 	DATA 	RatingScale ratingK3: rating RT=3.722
62.2910 	DATA 	RatingScale ratingK3: history=[(None, 0.0), ('polit', 3.722)]
62.3380 	EXP 	image_3: autoDraw = False
62.3380 	EXP 	ratingK1: autoDraw = False
62.3380 	EXP 	ratingK2: autoDraw = False
62.3380 	EXP 	ratingK3: autoDraw = False
62.3380 	EXP 	text_4: autoDraw = False
62.3380 	EXP 	text_5: alignHoriz = 'left'
62.3380 	EXP 	image_2: image = u'./greyInner/BarackObama5_2_cut.png'
62.3380 	EXP 	text_5: autoDraw = True
62.3380 	EXP 	image_2: autoDraw = True
62.3882 	DATA 	Mouse:  Left button up, pos=(530,105)
65.7865 	DATA 	Keypress: lshift
66.0034 	DATA 	Keypress: b
66.9031 	DATA 	Keypress: a
67.0530 	DATA 	Keypress: r
67.2204 	DATA 	Keypress: a
67.7861 	DATA 	Keypress: k
67.9859 	DATA 	Keypress: space
68.2525 	DATA 	Keypress: lshift
68.4194 	DATA 	Keypress: o
68.7357 	DATA 	Keypress: b
68.9023 	DATA 	Keypress: a
69.1023 	DATA 	Keypress: m
69.5188 	DATA 	Keypress: a
70.1518 	DATA 	Keypress: return
70.1696 	EXP 	New trial (rep=0, index=1): {'num': 47, 'pic': u'./greyInner/CristinMilioti(Tracy_Mutter)2_1_cut.png'}
70.1740 	EXP 	RatingScale ratingBekannt: reset()
70.1848 	EXP 	text_5: autoDraw = False
